0.0604166667,0.00625,,0.15,0.0041666667
0.0864583333,0.2010416667,,0.1364583333,0
0.0583333333,0.0072916667,,0.15625,0.003125
0.0760416667,0.0052083333,,0.1385416667,0.0020833333
0.0552083333,0.009375,,0.146875,0.0020833333
0.084375,0.015625,,0.1322916667,0.0020833333
0.0604166667,0.0135416667,,0.1635416666,0.0020833333
0.08125,0.1625,,0.1385416667,0.003125
0.0854166667,0.2583333333,,0.1583333333,0.0020833333
0.1072916667,0.5052083333,,0.1385416667,0.0020833333
0.071875,0.571875,,0.165625,0.0052083333
0.0854166667,0.3604166667,,0.1697916667,0.009375
0.078125,0.6885416667,,0.2020833334,0.0135416667
0.0947916667,0.6239583333,,0.1989583333,0.0114583333
0.0739583333,0.5364583333,,14.8002049181,0.050204918
0.0854166667,0.33125,,50.1791666666,0.44375
0.05625,0.4947916667,,98.0148305085,0.0720338983
0.0895833333,0.3552083333,,96.2530737705,0.0286885246
0.0708333333,0.3489583333,,97.4208333334,0.0145833333
0.084375,0.35,,99.8877118644,0.0031779661
42.5447916667,21.753125,,97.2069672131,0.0040983607
9.3697916667,64.6791666667,,98.65,0.003125
69.9177083333,1.878125,,98.9197916667,0.021875
97.5583333333,0.0489583333,,93.5158898305,2.1938559322
97.1895491803,0.0768442623,,84.0737704918,5.6721311475
100.2436440678,0.061440678,,97.8572916666,0.0020833333
98.275,0.05,,99.078125,0.0020833333
97.1342213115,0.0870901639,,99.1458333334,0.0010416667
99.7309322034,0.1281779661,,98.7114583333,0.003125
78.1979166667,12.13125,,98.4604166667,0.0489583333
16.9614583333,48.6302083333,,99.328125,0.0010416667
8.2729166667,56.84375,,94.1980932203,1.8675847458
7.253125,53.3895833333,,79.705942623,8.2428278689
7.23125,55.2166666667,,96.9364583333,0.0677083333
6.9583333333,55.7572916667,,97.465625,0.1583333333
6.68125,57.9479166667,,97.2114583333,0.0479166667
6.0697916667,57.8427083333,,97.8572916667,0.0666666667
4.9057377049,58.0348360656,,97.6302083333,0.0114583333
7.9036016949,53.7680084746,,92.3145833333,1.4875
6.5177083333,55.634375,,71.5095338983,5.6281779661
11.3854166667,52.4385416667,,29.6364583333,0.8614583333
8.80078125,54.8359375,,60.071875,4.659375
15.0200892857,52.4743303571,,61.44375,4.88125
14.403125,51.8395833333,,47.2385416666,1.3270833333
14.248015873,52.2202380952,,45.7375,1.1802083333
11.7346491228,55.2225877193,,45.7645833333,1.0447916667
50.2583333333,29.4875,,45.596875,1.6
97.9614583333,0.5145833333,,61.731557377,3.8370901639
97.5307377049,0.2643442623,,61.25625,4.884375
99.3479166667,0.2375,,52.7627118644,4.0508474576
98.2457627119,0.3697033898,,45.1782786885,0.493852459
69.0297131148,17.6639344262,,45.5989583333,1.015625
55.8177966102,26.0593220339,,46.5911016949,2.1641949153
21.34375,47.3333333333,,24.5854166667,0.9
13.0270833333,51.946875,,0.1926229508,0.0635245902
9.8575819672,51.5194672131,,0.1906779661,0.0105932203
11.3961864407,50.3771186441,,0.23125,0.0177083333
12.1,52.5375,,0.2674180328,0.0584016393
10.306352459,51.2745901639,,0.156779661,0.0211864407
9.251059322,54.2616525424,,0.1608606557,0.0081967213
10.9541666667,51.903125,,0.1536016949,0.0021186441
12.76875,51.2489583333,,0.1536885246,0.0020491803
13.7909836066,51.2797131148,,0.1385416667,0.0020833333
18.1416666667,48.7458333333,,,
43.8273305085,34.9862288136,,,
64.33125,14.6375,,,
72.0833333333,2.6833333333,,,
63.1885416667,4.9885416667,,,
53.20625,2.4041666667,,,
40.0145833333,7.384375,,,
5.921875,2.7958333333,,,
0.0770833333,0.00625,,,
0.0791666667,0.0145833333,,,
0.0760416667,0.0114583333,,,
0.05,0.00625,,,
0.0770833333,0.0197916667,,,
0.0552083333,0.021875,,,
0.075,0.0072916667,,,
19.8634615385,39.6644230769,,,
17.7727272727,30.4931818182,,,
16.73125,29.628125,,,
15.7348790323,30.6532258065,,,
20.4568965517,28.1540948276,,,
16.10625,27.8822916667,,,
13.25625,30.0125,,,
11.6104166667,34.8729166667,,,
14.7416666667,34.5541666667,,,
25.0989583333,30.5760416667,,,
26.365625,11.6479166667,,,
26.2479166667,9.7958333333,,,
28.0770833333,11.5052083333,,,
25.8927083333,9.0583333333,,,
25.8614583333,13.5572916667,,,
29.490625,17.6239583333,,,
19.7583333333,24.6385416667,,,
16.878125,24.221875,,,
21.26875,25.4510416667,,,
21.7520833333,28.7677083333,,,
19.6197916667,29.4447916667,,,
21.1989583333,26.4302083333,,,
22.8022540984,26.1198770492,,,
19.3813559322,46.3262711864,,,
23.4375,37.24375,,,
20.2196969697,35.1174242424,,,
21.7789351852,38.1979166667,,,
23.5051229508,15.4836065574,,,
15.8940677966,3.9163135593,,,
16.153125,2.571875,,,
16.059375,3.0822916667,,,
9.51875,0.7166666667,,,
1.8333333333,0.1489583333,,,
0.08125,0.053125,,,
0.0864583333,0.0666666667,,,
